ID,Date,Sport,League,Event,Type,Description,Pick,Opponent,Odds,Risk,To Win,Status,Result Date,Notes
686,2024-01-27,Basketball,NCAAB,DAY @ RICH,spread,RICH +3.5 -111,RICH,DAY,-111,111,100,won,2024-01-27,
687,2024-01-27,Basketball,NCAAB,LSU @ ALA,total,LSU @ ALA: o164 -107,LSU,ALA,-107,107,100,won,2024-01-27,
688,2024-01-27,Basketball,NCAAB,VCU @ DAV,spread,DAV +1.5 -113,DAV,VCU,-113,113,100,lost,2024-01-27,
689,2024-01-27,Basketball,NCAAB,LSU @ ALA,spread,LSU +13 -113,LSU,ALA,-113,113,100,lost,2024-01-27,
690,2024-01-27,Basketball,NCAAB,OSU @ NW,spread,OSU +2.5 -106,OSU,NW,-106,106,100,lost,2024-01-27,
691,2024-01-27,Basketball,NCAAB,UNLV @ SJSU,spread,UNLV -3.5 -110,UNLV,SJSU,-110,110,100,won,2024-01-27,
692,2024-01-27,Basketball,NCAAB,CSN @ UCI,spread,UCI -13 -112,UCI,CSN,-112,112,100,lost,2024-01-27,
693,2024-01-27,Basketball,NCAAB,UTAH @ WASH,spread,WASH PK -110,WASH,UTAH,-110,110,100,won,2024-01-27,
694,2024-01-27,Basketball,NCAAB,LMU @ SMC,spread,SMC -16.5 -110,SMC,LMU,-110,110,100,lost,2024-01-27,
695,2024-01-28,Basketball,NCAAB,PUR @ RUTG,spread,PUR -10 -110,PUR,RUTG,-110,110,100,lost,2024-01-28,
696,2024-01-28,Basketball,NCAAB,SMU @ WICH,spread,WICH +5.5 -110,WICH,SMU,-110,110,100,won,2024-01-28,
697,2024-01-28,Basketball,NCAAB,SMU @ WICH,moneyline,WICH +187,WICH,SMU,187,100,187,won,2024-01-28,
698,2024-01-28,Basketball,NCAAB,MEM @ UAB,spread,MEM -4 -110,MEM,UAB,-110,110,100,lost,2024-01-28,
699,2024-02-03,Basketball,NCAAB,HOU @ KU,spread,(Live) KU +1 -105,KU,HOU,-105,420,400,won,2024-02-03,
700,2024-03-20,Basketball,NCAAB,COLO @ BSU,spread,COLO -4 -112,COLO,BSU,-112,112,100,won,2024-03-20,
701,2024-03-22,Basketball,NCAAB,JMU @ WIS,spread,WIS -5.5 -110,WIS,JMU,-110,110,100,lost,2024-03-22,
702,2024-03-23,Basketball,NCAAB,MSU @ UNC,spread,(2H) MSU -0.5 -112,MSU,UNC,-112,56,50,lost,2024-03-23,2nd half
703,2024-03-23,Basketball,NCAAB,MSU @ UNC,spread,UNC -4 -112,UNC,MSU,-112,112,100,won,2024-03-23,
704,2024-03-23,Basketball,NCAAB,MSU @ UNC,total,MSU @ UNC: u143.5 -110,MSU,UNC,-110,110,100,lost,2024-03-23,
705,2024-03-23,Basketball,NCAAB,OAK @ NCST,spread,NCST -6.5 -110,NCST,OAK,-110,110,100,lost,2024-03-23,
706,2024-03-23,Basketball,NCAAB,TEX @ TENN,total,TEX @ TENN: u145.5 -112,TEX,TENN,-112,112,100,won,2024-03-23,
707,2024-03-23,Basketball,NCAAB,DUQ @ ILL,spread,DUQ +10 -105,DUQ,ILL,-105,105,100,lost,2024-03-23,
708,2024-03-23,Basketball,NCAAB,ORE @ CREI,spread,CREI -4.5 -108,CREI,ORE,-108,108,100,won,2024-03-23,
709,2024-03-28,Basketball,NCAAB,ALA @ UNC,spread,UNC -4.5 -110,UNC,ALA,-110,220,200,lost,2024-03-28,
710,2024-08-31,Football,NCAAF,MIA @ FLA,spread,(Live) FLA +13.5 -109,FLA,MIA,-109,109,100,lost,2024-08-31,
711,2024-09-02,Football,NCAAF,BC @ FSU,spread,(Live) FSU -16.5 -110,FSU,BC,-110,83,75.46,lost,2024-09-02,
712,2024-09-06,Football,NFL,GB @ PHI,total,(Live) GB @ PHI: u73.5 -110,GB,PHI,-110,55,50,won,2024-09-06,
713,2024-09-07,Football,NCAAF,NIU @ ND,spread,(Live) ND -6.5 -105,ND,NIU,-105,105,100,lost,2024-09-07,
714,2024-09-07,Football,NCAAF,COLO @ NEB,spread,NEB -6.5 -114,NEB,COLO,-114,228,200,won,2024-09-07,
715,2024-09-07,Football,NCAAF,BOISE @ ORE,spread,(Live) ORE -7.5 -104,ORE,BOISE,-104,200,192.31,lost,2024-09-07,
716,2024-09-07,Football,NCAAF,BOISE @ ORE,spread,ORE -18.5 -110,ORE,BOISE,-110,150,136.36,lost,2024-09-07,
717,2024-09-08,Football,NFL,DEN @ SEA,spread,(Live) SEA -2.5 -110,SEA,DEN,-110,275,250,won,2024-09-08,
718,2024-09-08,Football,NFL,DEN @ SEA,spread,(2H) SEA -3 -120,SEA,DEN,-120,100,83.33,won,2024-09-08,2nd half
719,2024-09-08,Football,NFL,LA @ DET,moneyline,(Live) LA +145,LA,DET,145,113,163.85,lost,2024-09-08,
720,2024-09-14,Football,NCAAF,WSU @ WASH,total,(Live) WSU @ WASH: o61.5 -110,WSU,WASH,-110,110,100,lost,2024-09-14,
721,2024-09-14,Football,NCAAF,WSU @ WASH,total,(Live) WSU @ WASH: o55.5 -120,WSU,WASH,-120,200,166.67,lost,2024-09-14,
722,2024-09-14,Football,NCAAF,UGA @ UK,spread,(1H) UK +13 -110,UK,UGA,-110,400,363.64,won,2024-09-14,1st half
723,2024-09-14,Football,NCAAF,TOL @ MSST,spread,(1H) MSST -6.5 -115,MSST,TOL,-115,400,347.83,lost,2024-09-14,1st half
724,2024-09-14,Football,NCAAF,UCF @ TCU,spread,(Live) UCF +10.5 -123,UCF,TCU,-123,400,325.2,won,2024-09-14,
725,2024-09-15,Football,NFL,SF @ MIN,spread,SF -5 -110,SF,MIN,-110,110,100,lost,2024-09-15,
726,2024-09-15,Football,NFL,CLE @ JAC,spread,CLE +3 -110,CLE,JAC,-110,110,100,won,2024-09-15,
727,2024-09-16,Football,NFL,ATL @ PHI,moneyline,(Live) PHI -181,PHI,ATL,-181,200,110.5,lost,2024-09-16,
728,2024-09-19,Football,NFL,NE @ NYJ,prop,,NE/NYJ,,-120,120,100,won,2024-09-19,
729,2024-09-21,Football,NCAAF,USM @ JVST,total,USM @ JVST: u60 -110,USM,JVST,-110,110,100,won,2024-09-21,
730,2024-09-21,Football,NCAAF,ASU @ TTU,spread,TTU -3 -110,TTU,ASU,-110,110,100,won,2024-09-21,
731,2024-09-21,Football,NCAAF,BUFF @ NIU,spread,BUFF +14 -115,BUFF,NIU,-115,115,100,won,2024-09-21,
732,2024-09-21,Football,NCAAF,CAL @ FSU,spread,FSU -2.5 -110,FSU,CAL,-110,110,100,won,2024-09-21,
733,2024-09-21,Football,NCAAF,TENN @ OU,spread,OU +7 -105,OU,TENN,-105,150,142.86,lost,2024-09-21,
734,2024-09-22,Football,NFL,PHI @ NO,spread,PHI +3 -120,PHI,NO,-120,120,100,won,2024-09-22,
735,2024-09-22,Football,NFL,LAC @ PIT,moneyline,LAC +124,LAC,PIT,124,100,124,lost,2024-09-22,
736,2024-09-22,Football,NFL,HOU @ MIN,spread,HOU -1.5 -110,HOU,MIN,-110,110,100,lost,2024-09-22,
737,2024-09-22,Football,NFL,HOU @ MIN,spread,(2H) HOU -3.5 -110,HOU,MIN,-110,110,100,lost,2024-09-22,2nd half
738,2024-09-22,Football,NFL,KC @ ATL,moneyline,(Live) KC -114,KC,ATL,-114,228,200,won,2024-09-22,
739,2024-09-23,Baseball,MLB,SEA @ HOU,total,(Live) SEA @ HOU: u5.5 -117,SEA,HOU,-117,121,103.42,lost,2024-09-23,
740,2024-09-23,Baseball,MLB,SEA @ HOU,total,(Live) SEA @ HOU: u3.5 +102,SEA,HOU,102,50,51,lost,2024-09-23,
741,2024-09-23,Baseball,MLB,SEA @ HOU,total,(Live) SEA @ HOU: u4.5 -136,SEA,HOU,-136,68,50,lost,2024-09-23,
742,2024-09-23,Football,NFL,WAS @ CIN,total,WAS @ CIN: o46 -110,WAS,CIN,-110,110,100,won,2024-09-23,
743,2024-09-27,Football,NCAAF,WASH @ RUT,total,(2H) WASH @ RUT: o22.5 -110,WASH,RUT,-110,165,150,lost,2024-09-27,2nd half
744,2024-09-27,Football,NCAAF,WASH @ RUT,total,WASH @ RUT: o44.5 -110,WASH,RUT,-110,110,100,lost,2024-09-27,
745,2024-09-27,Football,NCAAF,WASH @ RUT,spread,(2H) WASH -3 -110,WASH,RUT,-110,220,200,won,2024-09-27,2nd half
746,2024-09-28,Football,NCAAF,BYU @ BAY,spread,BAY -3 -110,BAY,BYU,-110,110,100,lost,2024-09-28,
747,2024-09-28,Football,NCAAF,UK @ MISS,spread,UK +17.5 -110,UK,MISS,-110,110,100,won,2024-09-28,
748,2024-09-28,Football,NCAAF,WMU @ MRSH,spread,WMU +4 -110,WMU,MRSH,-110,110,100,lost,2024-09-28,
749,2024-09-28,Football,NCAAF,EMU @ KENT,spread,KENT +14 -110,KENT,EMU,-110,110,100,lost,2024-09-28,
750,2024-09-28,Football,NCAAF,FRES @ UNLV,spread,FRES +3.5 -110,FRES,UNLV,-110,165,150,lost,2024-09-28,
751,2024-09-28,Football,NCAAF,UNC @ DUKE,spread,UNC +2.5 -110,UNC,DUKE,-110,110,100,won,2024-09-28,
752,2024-09-28,Football,NCAAF,UGA @ BAMA,spread,(Live) UGA +24.5 -124,UGA,BAMA,-124,1240,1000,won,2024-09-28,
753,2024-09-28,Football,NCAAF,UGA @ BAMA,spread,(Live) UGA +17.5 -119,UGA,BAMA,-119,1190,1000,won,2024-09-28,
754,2024-09-28,Football,NCAAF,UGA @ BAMA,spread,(Live) UGA +9.5 -116,UGA,BAMA,-116,580,500,won,2024-09-28,
755,2024-09-28,Football,NCAAF,UGA @ BAMA,spread,(Live) UGA +3.5 -112,UGA,BAMA,-112,281,250.89,lost,2024-09-28,
756,2024-09-28,Football,NCAAF,UGA @ BAMA,moneyline,UGA -110,UGA,BAMA,-110,110,100,lost,2024-09-28,
757,2024-09-28,Football,NCAAF,CIN @ TTU,spread,CIN +3 -110,CIN,TTU,-110,110,100,push,2024-09-28,
758,2024-09-28,Football,NCAAF,ARI @ UTAH,spread,(Live) UTAH +3.5 -123,UTAH,ARI,-123,500,406.5,lost,2024-09-28,
759,2024-09-29,Football,NFL,MIN @ GB,spread,GB -2.5 -110,GB,MIN,-110,110,100,lost,2024-09-29,
760,2024-09-29,Football,NFL,JAC @ HOU,spread,JAC +6.5 -110,JAC,HOU,-110,110,100,won,2024-09-29,
761,2024-09-29,Football,NFL,JAC @ HOU,spread,JAC +7 -110,JAC,HOU,-110,110,100,won,2024-09-29,
762,2024-09-29,Football,NFL,CIN @ CAR,spread,CIN -4.5 -110,CIN,CAR,-110,220,200,won,2024-09-29,
763,2024-09-29,Football,NFL,KC @ LAC,spread,(Live) KC +2.5 -116,KC,LAC,-116,580,500,won,2024-09-29,
764,2024-09-30,Football,NFL,SEA @ DET,prop,,SEA/DET,,139,50,69.5,lost,2024-09-30,
765,2024-09-30,Football,NFL,SEA @ DET,prop,,SEA/DET,,-117,100,85.47,lost,2024-09-30,
766,2024-10-03,Football,NCAAF,TXST @ TROY,spread,TROY +14 -110,TROY,TXST,-110,110,100,lost,2024-10-03,
767,2024-10-03,Football,NFL,TB @ ATL,spread,ATL -2.5 -110,ATL,TB,-110,110,100,won,2024-10-03,
768,2024-10-03,Football,NCAAF,SHSU @ UTEP,spread,UTEP +10 -110,UTEP,SHSU,-110,110,100,lost,2024-10-03,
769,2024-10-04,Football,NCAAF,HOU @ TCU,total,HOU @ TCU: u51 -110,HOU,TCU,-110,110,100,won,2024-10-04,
770,2024-10-04,Football,NCAAF,MSU @ ORE,spread,ORE -23.5 -120,ORE,MSU,-120,120,100,lost,2024-10-04,
771,2024-10-05,Football,NCAAF,UCLA @ PSU,spread,(Live) PSU -19.5 -107,PSU,UCLA,-107,122,114.02,lost,2024-10-05,
772,2024-10-05,Football,NCAAF,PITT @ UNC,spread,UNC +2.5 -110,UNC,PITT,-110,110,100,lost,2024-10-05,
773,2024-10-05,Football,NCAAF,ARMY @ TLSA,spread,TLSA +14 -110,TLSA,ARMY,-110,110,100,lost,2024-10-05,
774,2024-10-05,Football,NCAAF,WF @ NCST,spread,NCST -4 -110,NCST,WF,-110,110,100,lost,2024-10-05,
775,2024-10-05,Football,NCAAF,NAVY @ AFA,total,NAVY @ AFA: o36 -110,NAVY,AFA,-110,110,100,won,2024-10-05,
776,2024-10-05,Football,NCAAF,RUT @ NEB,spread,NEB -6.5 -130,NEB,RUT,-130,130,100,won,2024-10-05,
777,2024-10-05,Football,NCAAF,UL @ USM,spread,UL -14 -120,UL,USM,-120,120,100,lost,2024-10-05,
778,2024-10-05,Football,NCAAF,CLEM @ FSU,spread,FSU +15 -110,FSU,CLEM,-110,110,100,lost,2024-10-05,
779,2024-10-05,Football,NCAAF,TENN @ ARK,spread,ARK +14 -120,ARK,TENN,-120,120,100,won,2024-10-05,
780,2024-10-05,Football,NCAAF,MICH @ WASH,spread,WASH -1 -110,WASH,MICH,-110,252,229.09,won,2024-10-05,
781,2024-10-05,Football,NCAAF,BAY @ ISU,total,BAY @ ISU: u45 -110,BAY,ISU,-110,110,100,lost,2024-10-05,
782,2024-10-05,Football,NCAAF,UCF @ FLA,moneyline,FLA +117,FLA,UCF,117,100,117,won,2024-10-05,
783,2024-10-05,Football,NCAAF,DUKE @ GT,spread,GT -9.5 -120,GT,DUKE,-120,120,100,won,2024-10-05,
784,2024-10-05,Football,NCAAF,HAW @ SDSU,total,HAW @ SDSU: u49.5 -110,HAW,SDSU,-110,110,100,lost,2024-10-05,
785,2024-10-05,Football,NCAAF,KU @ ASU,spread,KU +3 -110,KU,ASU,-110,110,100,lost,2024-10-05,
786,2024-10-05,Football,NCAAF,MIA @ CAL,total,MIA @ CAL: o55 -110,MIA,CAL,-110,110,100,won,2024-10-05,
787,2024-10-06,Football,NFL,NYJ @ MIN,moneyline,NYJ +127,NYJ,MIN,127,100,127,lost,2024-10-06,
788,2024-10-06,Football,NFL,BAL @ CIN,spread,CIN +2.5 -110,CIN,BAL,-110,110,100,lost,2024-10-06,
789,2024-10-06,Football,NFL,CAR @ CHI,spread,CAR +4 -110,CAR,CHI,-110,110,100,lost,2024-10-06,
790,2024-10-06,Football,NFL,BUF @ HOU,spread,HOU -1 -110,HOU,BUF,-110,110,100,won,2024-10-06,
791,2024-10-06,Football,NFL,GB @ LA,moneyline,LA +140,LA,GB,140,100,140,lost,2024-10-06,
792,2024-10-10,Football,NCAAF,MTSU @ LT,total,MTSU @ LT: u48.5 -110,MTSU,LT,-110,110,100,lost,2024-10-10,
793,2024-10-10,Football,NCAAF,MTSU @ LT,total,(Live) MTSU @ LT: u77.5 -117,MTSU,LT,-117,234,200,won,2024-10-10,
794,2024-10-10,Football,NCAAF,MTSU @ LT,total,(Live) MTSU @ LT: u67.5 -119,MTSU,LT,-119,119,100,lost,2024-10-10,
795,2024-10-10,Football,NFL,SF @ SEA,prop,,SF/SEA,,-115,58,50.44,won,2024-10-10,
796,2024-10-10,Football,NFL,SF @ SEA,prop,,SF/SEA,,-115,58,50.44,won,2024-10-10,
797,2024-10-10,Football,NFL,SF @ SEA,prop,,SF/SEA,,-115,58,50.44,lost,2024-10-10,
798,2024-10-11,Football,NCAAF,UTAH @ ASU,spread,UTAH -6 -110,UTAH,ASU,-110,110,100,lost,2024-10-11,
799,2024-10-12,Football,NCAAF,WASH @ IOWA,spread,WASH +3 -110,WASH,IOWA,-110,110,100,lost,2024-10-12,
800,2024-10-12,Football,NCAAF,WIS @ RUT,moneyline,WIS +110,WIS,RUT,110,100,110,won,2024-10-12,
801,2024-10-12,Football,NCAAF,CLEM @ WF,spread,CLEM -20.5 -110,CLEM,WF,-110,110,100,won,2024-10-12,
802,2024-10-12,Football,NCAAF,WASH @ IOWA,total,WASH @ IOWA: o40.5 -110,WASH,IOWA,-110,110,100,won,2024-10-12,
803,2024-10-12,Football,NCAAF,PSU @ USC,spread,PSU -5.5 -110,PSU,USC,-110,110,100,lost,2024-10-12,
804,2024-10-12,Football,NCAAF,ARI @ BYU,moneyline,ARI +160,ARI,BYU,160,100,160,lost,2024-10-12,
805,2024-10-12,Football,NCAAF,ARI @ BYU,spread,ARI +3.5 -110,ARI,BYU,-110,110,100,lost,2024-10-12,
806,2024-10-12,Football,NCAAF,OSU @ ORE,spread,ORE +3.5 -110,ORE,OSU,-110,110,100,won,2024-10-12,
807,2024-10-12,Football,NCAAF,VAN @ UK,spread,UK -13.5 -110,UK,VAN,-110,110,100,lost,2024-10-12,
808,2024-10-12,Football,NCAAF,ISU @ WVU,spread,ISU -3 -110,ISU,WVU,-110,110,100,won,2024-10-12,
809,2024-10-13,Football,NFL,WAS @ BAL,spread,WAS +7 -120,WAS,BAL,-120,120,100,push,2024-10-13,
810,2024-10-18,Football,NCAAF,FSU @ DUKE,spread,FSU +3.5 -110,FSU,DUKE,-110,110,100,lost,2024-10-18,
811,2024-10-18,Football,NCAAF,OKST @ BYU,spread,OKST +10 -110,OKST,BYU,-110,110,100,won,2024-10-18,
812,2024-10-19,Football,NCAAF,SC @ OU,spread,OU -1.5 -110,OU,SC,-110,110,100,lost,2024-10-19,
813,2024-10-19,Football,NCAAF,SC @ OU,spread,(Live) OU +19.5 -117,OU,SC,-117,200,170.94,lost,2024-10-19,
814,2024-10-19,Football,NCAAF,HAW @ WSU,spread,(Live) WSU -11.5 -118,WSU,HAW,-118,250,211.86,won,2024-10-19,
815,2024-10-19,Football,NCAAF,BAMA @ TENN,moneyline,(Live) BAMA +100,BAMA,TENN,100,200,200,lost,2024-10-19,
816,2024-10-19,Football,NCAAF,UGA @ TEX,spread,UGA +4 -110,UGA,TEX,-110,110,100,won,2024-10-19,
817,2024-10-19,Football,NCAAF,UGA @ TEX,total,(Live) UGA @ TEX: o43.5 -120,UGA,TEX,-120,300,250,won,2024-10-19,
818,2024-10-19,Football,NCAAF,UNLV @ ORST,spread,ORST +7.5 -110,ORST,UNLV,-110,110,100,lost,2024-10-19,
819,2024-10-20,Football,NFL,DET @ MIN,spread,DET +2 -110,DET,MIN,-110,275,250,won,2024-10-20,
820,2024-10-20,Football,NFL,DET @ MIN,spread,(Live) DET +7.5 -120,DET,MIN,-120,300,250,won,2024-10-20,
821,2024-10-20,Football,NFL,NYJ @ PIT,total,(Live) NYJ @ PIT: u38.5 -109,NYJ,PIT,-109,109,100,lost,2024-10-20,
822,2024-10-20,Football,NFL,NYJ @ PIT,total,(Live) NYJ @ PIT: u44.5 -102,NYJ,PIT,-102,204,200,lost,2024-10-20,
823,2024-10-24,Football,NFL,MIN @ LA,spread,MIN -3 -115,MIN,LA,-115,115,100,lost,2024-10-24,
824,2024-10-26,Football,NCAAF,WASH @ IU,spread,(Live) WASH +11.5 -114,WASH,IU,-114,116,101.76,lost,2024-10-26,
825,2024-10-26,Football,NCAAF,OU @ MISS,spread,MISS -19 -110,MISS,OU,-110,110,100,lost,2024-10-26,
826,2024-10-26,Football,NCAAF,TULN @ UNT,spread,UNT +8 -110,UNT,TULN,-110,110,100,push,2024-10-26,
827,2024-10-26,Football,NCAAF,NEB @ OSU,spread,NEB +25 -110,NEB,OSU,-110,110,100,won,2024-10-26,
828,2024-10-26,Football,NCAAF,KENT @ WMU,spread,KENT +18.5 -110,KENT,WMU,-110,110,100,lost,2024-10-26,
829,2024-10-26,Football,NCAAF,MSU @ MICH,spread,MSU +4 -110,MSU,MICH,-110,110,100,lost,2024-10-26,
830,2024-10-26,Football,NCAAF,KU @ KSU,spread,KU +10 -110,KU,KSU,-110,110,100,won,2024-10-26,
831,2024-10-27,Football,NFL,PHI @ CIN,spread,CIN -2.5 -110,CIN,PHI,-110,110,100,lost,2024-10-27,
832,2024-10-27,Football,NFL,DAL @ SF,spread,DAL +4 -110,DAL,SF,-110,110,100,lost,2024-10-27,
833,2024-10-27,Football,NFL,DAL @ SF,moneyline,DAL +175,DAL,SF,175,100,175,lost,2024-10-27,
834,2024-11-02,Football,NCAAF,NW @ PUR,spread,PUR +1 -110,PUR,NW,-110,110,100,lost,2024-11-02,
835,2024-11-02,Football,NCAAF,AFA @ ARMY,spread,AFA +22.5 -110,AFA,ARMY,-110,110,100,won,2024-11-02,
836,2024-11-02,Football,NCAAF,MINN @ ILL,spread,MINN -3 -110,MINN,ILL,-110,110,100,won,2024-11-02,
837,2024-11-02,Football,NCAAF,VAN @ AUB,spread,AUB -6.5 -110,AUB,VAN,-110,110,100,lost,2024-11-02,
838,2024-11-02,Football,NCAAF,FLA @ UGA,spread,FLA +14.5 -110,FLA,UGA,-110,110,100,won,2024-11-02,
839,2024-11-02,Football,NCAAF,IU @ MSU,spread,(1Q) IU -2.5 -125,IU,MSU,-125,125,100,lost,2024-11-02,1st quarter
840,2024-11-02,Football,NCAAF,TTU @ ISU,spread,ISU -13.5 -110,ISU,TTU,-110,110,100,lost,2024-11-02,
841,2024-11-02,Football,NCAAF,NAVY @ RICE,spread,RICE +11.5 -110,RICE,NAVY,-110,110,100,won,2024-11-02,
842,2024-11-02,Football,NCAAF,LOU @ CLEM,spread,LOU +10.5 -110,LOU,CLEM,-110,110,100,won,2024-11-02,
843,2024-11-03,Football,NFL,DET @ GB,spread,GB +3 -110,GB,DET,-110,110,100,lost,2024-11-03,
844,2024-11-07,Football,NFL,CIN @ BAL,spread,CIN +6 -110,CIN,BAL,-110,55,50,won,2024-11-07,
845,2024-11-07,Football,NFL,CIN @ BAL,moneyline,CIN +220,CIN,BAL,220,50,110,lost,2024-11-07,
846,2024-11-09,Football,NCAAF,MIA @ GT,moneyline,(Live) GT -141,GT,MIA,-141,282,200,won,2024-11-09,
847,2024-11-09,Football,NCAAF,UGA @ MISS,spread,UGA -1.5 -110,UGA,MISS,-110,220,200,lost,2024-11-09,
848,2024-11-09,Football,NCAAF,COLO @ TTU,spread,TTU +4.5 -110,TTU,COLO,-110,220,200,lost,2024-11-09,
849,2024-11-09,Football,NCAAF,BAMA @ LSU,spread,BAMA -2.5 -110,BAMA,LSU,-110,220,200,won,2024-11-09,
850,2024-11-09,Football,NCAAF,WASH @ PSU,spread,(2H) WASH +7 +100,WASH,PSU,100,250,250,won,2024-11-09,2nd half
851,2024-11-09,Football,NCAAF,WASH @ PSU,spread,(Live) WASH +30.5 -112,WASH,PSU,-112,112,100,won,2024-11-09,
852,2024-11-09,Football,NCAAF,BYU @ UTAH,spread,UTAH +3.5 -110,UTAH,BYU,-110,220,200,won,2024-11-09,
853,2024-11-14,Football,NFL,WAS @ PHI,moneyline,(Live) PHI +100,PHI,WAS,-100,100,100,won,2024-11-14,
854,2024-11-15,Football,NCAAF,HOU @ ARI,moneyline,HOU +106,HOU,ARI,106,100,106,lost,2024-11-15,
855,2024-11-16,Football,NCAAF,ORE @ WIS,spread,(Live) ORE +1.5 -109,ORE,WIS,-109,273,250.46,won,2024-11-16,
856,2024-11-17,Football,NFL,CLE @ NO,spread,CLE -1 -110,CLE,NO,-110,110,100,lost,2024-11-17,
857,2024-11-17,Football,NFL,CIN @ LAC,spread,CIN +1.5 -110,CIN,LAC,-110,110,100,lost,2024-11-17,
858,2024-11-30,Football,NCAAF,MICH @ OSU,spread,(Live) OSU -6.5 -109,OSU,MICH,-109,273,250.46,lost,2024-11-30,
859,2024-11-30,Football,NCAAF,MICH @ OSU,moneyline,(Live) MICH -319,MICH,OSU,-319,1595,500,won,2024-11-30,
860,2024-11-30,Football,NCAAF,OU @ LSU,spread,LSU -6 -110,LSU,OU,-110,110,100,won,2024-11-30,
861,2024-11-30,Football,NCAAF,WASH @ ORE,prop,,WASH/ORE,,-110,1100,1000,won,2024-11-30,
862,2024-11-30,Football,NCAAF,WASH @ ORE,spread,ORE -17 -110,ORE,WASH,-110,550,500,won,2024-11-30,
863,2024-12-01,Football,NFL,SEA @ NYJ,moneyline,SEA +100,SEA,NYJ,100,200,200,won,2024-12-01,
864,2024-12-01,Football,NFL,SEA @ NYJ,spread,(Live) SEA +12.5 -117,SEA,NYJ,-117,293,250.43,won,2024-12-01,
865,2024-12-01,Football,NFL,LAC @ ATL,moneyline,LAC -115,LAC,ATL,-115,230,200,won,2024-12-01,
866,2024-12-08,Football,NFL,BUF @ LA,spread,(Live) BUF +4.5 -120,BUF,LA,-120,300,250,won,2024-12-08,
867,2024-12-12,Football,NFL,LA @ SF,moneyline,(Live) SF +145,SF,LA,145,500,725,lost,2024-12-12,
868,2024-12-14,Football,NCAAF,USA @ WMU,spread,USA -8.5 -110,USA,WMU,-110,397,360.91,lost,2024-12-14,
869,2024-12-15,Football,NFL,GB @ SEA,moneyline,SEA +136,SEA,GB,136,450,612,lost,2024-12-15,
870,2024-12-17,Football,NCAAF,MEM @ WVU,prop,,MEM/WVU,,-125,250,200,won,2024-12-17,
871,2024-12-18,Football,NCAAF,WKU @ JMU,total,WKU @ JMU: u49.5 -110,WKU,JMU,-110,110,100,won,2024-12-18,
872,2024-12-18,Football,NCAAF,CAL @ UNLV,spread,CAL +3.5 -110,CAL,UNLV,-110,200,181.82,lost,2024-12-18,
873,2024-12-19,Football,NCAAF,GASO @ SHSU,spread,SHSU +4 -110,SHSU,GASO,-110,200,181.82,won,2024-12-19,
874,2024-12-20,Football,NCAAF,OHIO @ JVST,prop,,OHIO/JVST,,-125,200,160,won,2024-12-20,
875,2024-12-20,Football,NCAAF,TULN @ FLA,spread,FLA -10 -110,FLA,TULN,-110,200,181.82,won,2024-12-20,
876,2024-12-20,Football,NCAAF,IU @ ND,spread,IU +7 +135,IU,ND,135,150,202.5,lost,2024-12-20,
877,2024-12-20,Football,NCAAF,IU @ ND,spread,(2H) IU +3 +100,IU,ND,100,200,200,won,2024-12-20,2nd half
878,2024-12-20,Football,NCAAF,IU @ ND,prop,,IU/ND,,-110,200,181.82,lost,2024-12-20,
879,2024-12-22,Football,NFL,NE @ BUF,spread,(Live) BUF -6.5 -107,BUF,NE,-107,268,250.47,lost,2024-12-22,
880,2024-12-26,Football,NCAAF,PITT @ TOL,spread,(Live) PITT -3 -103,PITT,TOL,-103,206,200,lost,2024-12-26,
881,2024-12-26,Football,NCAAF,RUT @ KSU,spread,RUT +7 -110,RUT,KSU,-110,220,200,won,2024-12-26,
882,2024-12-26,Football,NCAAF,ARST @ BGSU,spread,(Live) BGSU -2.5 -115,BGSU,ARST,-115,288,250.44,lost,2024-12-26,
883,2024-12-27,Football,NCAAF,OU @ NAVY,moneyline,NAVY +100,NAVY,OU,100,200,200,won,2024-12-27,
884,2024-12-27,Football,NCAAF,GT @ VAN,spread,VAN +3 -110,VAN,GT,-110,220,200,won,2024-12-27,
885,2024-12-27,Football,NCAAF,TTU @ ARK,spread,TTU -2.5 -110,TTU,ARK,-110,220,200,lost,2024-12-27,
886,2024-12-27,Football,NCAAF,SYR @ WSU,spread,SYR -24.5 +160,SYR,WSU,160,200,320,lost,2024-12-27,
887,2024-12-27,Football,NCAAF,SYR @ WSU,spread,SYR -18 -109,SYR,WSU,-109,220,201.84,lost,2024-12-27,
888,2024-12-27,Football,NCAAF,SYR @ WSU,spread,(Live) SYR -10 -107,SYR,WSU,-107,400,373.83,won,2024-12-27,
889,2024-12-27,Football,NCAAF,SYR @ WSU,spread,SYR -10.5 -210,SYR,WSU,-210,840,400,won,2024-12-27,
890,2024-12-27,Football,NCAAF,TA&M @ USC,spread,USC +3 -105,USC,TA&M,-105,210,200,won,2024-12-27,
891,2024-12-28,Football,NCAAF,BC @ NEB,spread,BC +3.5 -110,BC,NEB,-110,110,100,lost,2024-12-28,
892,2024-12-28,Football,NFL,LAC @ NE,moneyline,NE +250,NE,LAC,250,250,625,lost,2024-12-28,
893,2024-12-28,Football,NCAAF,ISU @ MIA,total,(Live) ISU @ MIA: u101 -122,ISU,MIA,-122,122,100,won,2024-12-28,
894,2024-12-28,Football,NCAAF,ISU @ MIA,spread,ISU +4 -110,ISU,MIA,-110,110,100,won,2024-12-28,
